BOROUGH,RESIDENTIAL UNITS,COMMERCIAL UNITS,GROSS SQUARE FEET,LAND SQUARE FEET,YEAR BUILT,LOT,SALE PRICE
Manhattan,1,0,,,2006,1521,3400000.0
Manhattan,1,0,,,2006,1522,2270000.0
Manhattan,1,0,,,2008,1603,990000.0
Manhattan,1,0,,,2005,1015,1725000.0
Manhattan,1,0,,,2005,1040,2085000.0
Manhattan,1,0,,,2005,1045,2000000.0
Manhattan,1,0,,,2005,1047,2825000.0
Manhattan,1,0,,,2006,1105,2163100.0
Manhattan,1,0,,,2006,1118,1470000.0
Manhattan,1,0,,,2006,1123,2050000.0
Manhattan,0,0,,,0,1301,5193075.0
Manhattan,0,0,,,0,1302,2189238.0
Manhattan,0,0,,,0,1303,5500000.0
Manhattan,0,0,,,0,1304,3864259.0
Manhattan,0,0,,,0,1306,1600000.0
Manhattan,0,0,,,0,1306,1374638.0
Manhattan,0,0,,,0,1307,4327562.0
Manhattan,0,0,,,0,1308,3971175.0
Manhattan,0,0,,,0,1309,2507441.0
Manhattan,0,0,,,0,1310,1476462.0
Manhattan,0,0,,,0,1311,4276650.0
Manhattan,0,0,,,0,1312,4174825.0
Manhattan,0,0,,,0,1313,2485000.0
Manhattan,0,0,,,0,1314,1636836.0
Manhattan,0,0,,,0,1315,4480300.0
Manhattan,0,0,,,0,1316,4174825.0
Manhattan,0,0,,,0,1317,2500000.0
Manhattan,0,0,,,0,1318,1629200.0
Manhattan,0,0,,,0,1319,4633038.0
Manhattan,0,0,,,0,1320,4429387.0
Manhattan,0,0,,,0,1321,2600000.0
Manhattan,0,0,,,0,1322,1807393.0
Manhattan,0,0,,,0,1323,5103978.0
Manhattan,0,0,,,0,1324,4531212.0
Manhattan,0,0,,,0,1325,2749275.0
Manhattan,0,0,,,0,1326,3500000.0
Manhattan,0,0,,,0,1327,11670000.0
Manhattan,0,0,,,0,1328,7835000.0
Manhattan,0,0,,,0,1329,7987500.0
Manhattan,0,0,,,0,1330,8335000.0
Manhattan,1,0,,,0,1014,2250000.0
Manhattan,1,0,,,2008,1106,205000.0
Manhattan,1,0,,,2008,1107,950000.0
Manhattan,1,0,,,2008,1114,1090000.0
Manhattan,1,0,,,2008,1120,1318000.0
Manhattan,1,0,,,2008,1123,1010000.0
Manhattan,1,0,,,2008,1132,2750000.0
Manhattan,1,0,,,1987,1026,680000.0
Manhattan,1,0,,,1875,1104,2250000.0
Manhattan,1,0,,,1875,1126,2750000.0
Manhattan,1,0,,,0,1312,1725000.0
Manhattan,1,0,,,0,1332,4000000.0
Manhattan,1,0,,,0,1121,3225000.0
Manhattan,1,0,,,0,1205,4000000.0
Manhattan,1,0,,,2006,1604,1015000.0
Manhattan,1,0,,,2006,1623,1682500.0
Manhattan,1,0,,,2006,1634,939000.0
Manhattan,1,0,,,1911,1711,1475000.0
Manhattan,1,0,,,1911,1715,855000.0
Manhattan,1,0,,,1911,1719,1915000.0
Manhattan,1,0,,,1911,1726,1760000.0
Manhattan,1,0,,,1911,1741,2835000.0
Manhattan,1,0,,,2012,1804,2000000.0
Manhattan,1,0,,,2012,1805,1215000.0
Manhattan,1,0,,,2012,1811,1340000.0
Manhattan,1,0,,,2012,1812,2318000.0
Manhattan,1,0,,,2012,1820,1310000.0
Manhattan,1,0,,,2012,1823,1515000.0
Manhattan,1,0,,,1973,1012,875000.0
Manhattan,1,0,,,1973,1018,900000.0
Manhattan,1,0,,,1973,1034,750000.0
Manhattan,1,0,,,1973,1042,495000.0
Manhattan,1,0,,,1973,1074,625000.0
Manhattan,1,0,,,1973,1113,855000.0
Manhattan,1,0,,,1950,1203,1974000.0
Manhattan,1,0,,,2006,1419,1519999.0
Manhattan,1,0,,,2008,1515,2550000.0
Manhattan,1,0,,,2008,1522,2625000.0
Manhattan,1,0,,,2008,1524,4900000.0
Manhattan,1,0,,,2008,1533,3850000.0
Manhattan,1,0,,,2008,1551,1830000.0
Manhattan,1,0,,,2008,1555,3540000.0
Manhattan,1,0,,,2008,1557,3450000.0
Manhattan,1,0,,,2008,1560,2015000.0
Manhattan,1,0,,,2008,1562,2010000.0
Manhattan,1,0,,,2008,1587,1570000.0
Manhattan,1,0,,,2011,1708,1015000.0
Manhattan,1,0,,,1920,1021,2250000.0
Manhattan,1,0,,,0,1013,1497500.0
Manhattan,1,0,,,2006,1315,2225000.0
Manhattan,1,0,,,2006,1319,2235000.0
Manhattan,1,0,,,2006,1349,2395000.0
Manhattan,1,0,,,2006,1379,1615000.0
Manhattan,1,0,,,2006,1396,1775000.0
Manhattan,1,0,,,2006,1431,2750000.0
Manhattan,1,0,,,2006,1453,2375000.0
Manhattan,1,0,,,2006,1461,2615000.0
Manhattan,1,0,,,2006,1490,1675000.0
Manhattan,1,0,,,2006,1491,1680000.0
Manhattan,1,0,,,2006,1503,1730000.0
Manhattan,1,0,,,1922,1106,1900000.0
Manhattan,1,0,,,1922,1113,2650000.0
Manhattan,1,0,,,0,1020,1155000.0
Manhattan,1,0,,,0,1028,765000.0
Manhattan,1,0,,,0,1034,640000.0
Manhattan,1,0,,,0,1093,2999000.0
Manhattan,1,0,,,0,1096,1508000.0
Manhattan,4,1,5225.0,1875.0,1910,1,10581818.0
Manhattan,3,1,3339.0,1146.0,1910,75,10.0
Manhattan,4,2,4447.0,2500.0,1910,69,8250000.0
Manhattan,1,0,,,0,1102,4000000.0
Manhattan,1,0,,,0,1003,2000000.0
Manhattan,1,0,,,2013,2108,13250000.0
Manhattan,1,0,,,2013,2109,8000000.0
Manhattan,0,0,,,0,2202,4582125.0
Manhattan,0,0,,,0,2204,4450000.0
Manhattan,0,0,,,0,2207,4918147.0
Manhattan,1,0,,,2001,1302,2450000.0
Manhattan,1,0,,,1920,1201,2443800.0
Manhattan,1,0,,,1900,1507,2320000.0
Manhattan,1,0,,,0,1203,3680000.0
Manhattan,0,0,,,0,2201,2060500.0
Manhattan,0,0,,,2008,1004,4100000.0
Manhattan,0,0,,,2008,1004,3625000.0
Manhattan,0,0,,,2008,1004,3900000.0
Manhattan,0,0,,,2008,1004,9939120.0
Manhattan,0,0,,,2008,1004,1725000.0
Manhattan,0,0,,,1932,1008,1275000.0
Manhattan,0,0,,,1932,1008,1037462.0
Manhattan,0,0,,,1932,1008,575000.0
Manhattan,0,0,,,1932,1008,590000.0
Manhattan,0,0,,,1932,1008,585000.0
Manhattan,0,0,,,1932,1008,712500.0
Manhattan,0,0,,,1932,1008,3200000.0
Manhattan,0,0,,,1932,1008,590000.0
Manhattan,0,0,,,1932,1008,3525000.0
Manhattan,0,0,,,1932,1008,1205000.0
Manhattan,0,0,,,1932,1008,980000.0
Manhattan,0,0,,,1932,1008,615000.0
Manhattan,0,0,,,0,1062,1300000.0
Manhattan,0,0,,,0,1062,595000.0
Manhattan,0,0,,,0,1062,638000.0
Manhattan,0,0,,,0,1062,550000.0
Manhattan,0,0,,,0,1062,1200000.0
Manhattan,0,0,,,0,1062,620000.0
Manhattan,0,0,,,0,1062,1325000.0
Manhattan,0,0,,,0,1062,5199934.0
Manhattan,0,0,,,0,1062,2750000.0
Manhattan,0,0,,,0,1062,643000.0
Manhattan,0,0,,,0,1062,1100000.0
Manhattan,0,0,,,0,1062,620000.0
Manhattan,0,0,,,1973,1003,545000.0
Manhattan,0,0,,,1973,1003,600000.0
Manhattan,0,0,,,1973,1003,580000.0
Manhattan,0,0,,,1973,1003,565000.0
Manhattan,0,0,,,1973,1003,525000.0
Manhattan,0,0,,,1973,1003,782071.0
Manhattan,0,0,,,1973,1003,599000.0
Manhattan,0,0,,,2008,1102,2100000.0
Manhattan,0,0,,,0,1104,1915000.0
Manhattan,0,0,,,0,1104,465000.0
Manhattan,0,0,,,0,1104,900000.0
Manhattan,0,0,,,0,1104,695000.0
Manhattan,0,0,,,0,1104,967500.0
Manhattan,0,0,,,0,1104,605000.0
Manhattan,0,0,,,0,1104,775000.0
Manhattan,0,0,,,0,1104,580000.0
Manhattan,0,0,,,1931,1202,900000.0
Manhattan,0,0,,,1931,1202,470000.0
Manhattan,0,0,,,1931,1202,500000.0
Manhattan,0,0,,,1931,1202,895000.0
Manhattan,0,0,,,1931,1202,460000.0
Manhattan,0,0,,,1931,1202,925000.0
Manhattan,0,0,,,1931,1202,1675000.0
Manhattan,0,0,,,1931,1202,400000.0
Manhattan,0,0,,,1931,1202,1945000.0
Manhattan,0,0,,,1931,1202,515000.0
Manhattan,0,0,,,1980,1104,576500.0
Manhattan,0,0,,,1980,1104,618000.0
Manhattan,0,0,,,1980,1104,595000.0
Manhattan,0,0,,,1980,1104,490000.0
Manhattan,0,0,,,1980,1104,575000.0
Manhattan,0,0,,,1980,1104,563250.0
Manhattan,0,0,,,1980,1104,483000.0
Manhattan,0,0,,,1980,1104,982500.0
Manhattan,0,0,,,1980,1104,1300000.0
Manhattan,0,0,,,1908,1102,735000.0
Manhattan,0,0,,,1908,1102,698000.0
Manhattan,0,0,,,1908,1102,700000.0
Manhattan,0,0,,,1908,1102,3700000.0
Manhattan,0,0,,,1908,1102,685000.0
Manhattan,0,0,,,1908,1102,699000.0
Manhattan,0,0,,,1908,1102,1220000.0
Manhattan,0,0,,,1908,1102,1160000.0
Manhattan,0,0,,,1908,1102,725000.0
Manhattan,0,0,,,1930,1302,620000.0
Manhattan,0,0,,,1930,1302,1200000.0
Manhattan,0,0,,,1930,1302,3755000.0
Manhattan,0,3,4080.0,1360.0,1900,63,17300000.0
Manhattan,1,1,14056.0,6468.0,1953,32,42400000.0
Manhattan,0,13,113062.0,9875.0,1906,24,150000000.0
Manhattan,0,5,10250.0,2469.0,1930,58,10150000.0
Manhattan,0,1,7900.0,3950.0,2013,28,10750000.0
Manhattan,0,1,3909.0,1675.0,1910,2,8818181.0
Manhattan,0,1,3800.0,3800.0,1910,5,20000000.0
Manhattan,0,4,39500.0,19750.0,1932,1,107250000.0
Manhattan,2,2,4271.0,1586.0,1920,36,10600000.0
Manhattan,1,5,11250.0,1878.0,1910,19,10500000.0
Manhattan,0,3,3980.0,1852.0,1920,63,9174156.0
Manhattan,0,19,45449.0,4937.0,1921,19,33000000.0
Manhattan,0,1,122236.0,9826.0,2010,71,139725000.0
Manhattan,0,1,5260.0,2271.0,1900,33,4300000.0
Manhattan,0,10,170750.0,17281.0,1900,64,92007576.0
Manhattan,0,0,,2125.0,1111,70,8208750.0
Manhattan,0,0,,7571.0,0,62,60000000.0
Manhattan,0,1,21183.0,12343.0,1920,25,50350000.0
Manhattan,35,0,5802.0,2496.0,1920,11,7995000.0
Manhattan,0,0,,,0,1110,7610000.0
Manhattan,0,0,,,0,1111,7100000.0
Manhattan,0,0,,,0,1117,7214400.0
Manhattan,0,0,,,2013,1103,500000.0
Manhattan,0,0,,,0,1151,137500.0
Manhattan,0,0,,,0,1202,5100000.0
Manhattan,0,0,,,0,1203,1750000.0
Manhattan,0,0,,,2006,1601,12250000.0
Manhattan,11,3,7946.0,2380.0,1915,28,8275000.0
Manhattan,28,2,21274.0,5029.0,1918,2,4250000.0
Manhattan,1,0,,,0,1004,1800000.0
Manhattan,1,0,,,0,1013,1547500.0
Manhattan,1,0,,,0,1015,999000.0
Manhattan,1,0,,,0,1016,2400000.0
Manhattan,1,0,,,1920,1214,1440000.0
Manhattan,1,0,,,1920,1227,2800000.0
Manhattan,1,0,,,1920,1258,3266000.0
Manhattan,1,0,,,1920,1263,2600000.0
Manhattan,1,0,,,1990,1064,715000.0
Manhattan,1,0,,,1990,1145,830000.0
Manhattan,1,0,,,2007,1433,800000.0
Manhattan,1,0,,,2007,1446,1270000.0
Manhattan,1,0,,,2007,1447,1224000.0
Manhattan,1,0,,,2007,1466,1695000.0
Manhattan,1,0,,,0,1014,735000.0
Manhattan,1,0,,,0,1146,522500.0
Manhattan,1,0,,,0,1149,925000.0
Manhattan,1,0,,,0,1003,1330000.0
Manhattan,1,0,,,2004,1011,207870.0
Manhattan,1,0,,,2003,1116,2050000.0
Manhattan,1,0,,,1900,1005,4100000.0
Manhattan,1,0,,,1915,1012,2570000.0
Manhattan,1,0,,,1915,1013,3400000.0
Manhattan,1,0,,,1920,1202,3510000.0
Manhattan,1,0,,,1920,1210,2100000.0
Manhattan,1,0,,,1920,1211,2291062.0
Manhattan,1,0,,,1920,1215,2275000.0
Manhattan,1,0,,,1920,1216,2450000.0
Manhattan,1,0,,,1920,1218,1250000.0
Manhattan,1,0,,,1989,1033,150000.0
Manhattan,1,0,,,1989,1048,580000.0
Manhattan,1,0,,,1989,1083,450000.0
Manhattan,1,0,,,2007,1006,600000.0
Manhattan,1,0,,,2007,1011,10.0
Manhattan,6,1,9835.0,2500.0,1890,1,10.0
Manhattan,0,2,21582.0,3597.0,1920,9,19000000.0
Manhattan,0,14,14250.0,2830.0,1915,20,9375000.0
Manhattan,1,3,1784.0,892.0,1920,47,3000000.0
Manhattan,2,2,3274.0,1360.0,1920,57,4350000.0
Manhattan,0,2,2712.0,1098.0,1915,16,2700000.0
Manhattan,0,1,8550.0,2450.0,1910,21,6780000.0
Manhattan,0,8,20968.0,3465.0,1900,44,15500000.0
Manhattan,0,0,,,1915,1110,1581433.0
Manhattan,0,0,,,1915,1113,1918188.0
Manhattan,0,0,,,1915,1114,1739200.0
Manhattan,0,0,,5017.0,0,8,93000.0
Manhattan,0,0,,,1920,1001,1130000.0
Manhattan,0,0,,,0,1011,960000.0
Manhattan,0,0,,,1991,1115,960000.0
Manhattan,0,0,,,0,1062,280000.0
Manhattan,0,0,,,2009,1105,1305682.0
Manhattan,0,0,,,2009,1106,1591427.0
Manhattan,0,0,,,2009,1108,1751425.0
Manhattan,0,0,,,2009,1109,1493862.0
Manhattan,0,0,,,1940,1103,3403575.0
Manhattan,0,0,,,1940,1104,4100000.0
Manhattan,0,0,,,1940,1107,4306445.0
Manhattan,0,0,,,1940,1108,2043645.0
Manhattan,0,0,,,1940,1109,3500000.0
Manhattan,0,0,,,0,1001,23550000.0
Manhattan,7,1,12000.0,2633.0,1915,19,141500000.0
Manhattan,6,1,21840.0,4400.0,1915,10,15000000.0
Manhattan,18,1,24423.0,3828.0,1920,17,21250000.0
Manhattan,0,0,,,1960,1,691400.0
Manhattan,0,0,,,1960,1,845000.0
Manhattan,0,0,,,1960,1,600000.0
Manhattan,0,0,,,1960,1,389000.0
Manhattan,0,0,,,1960,1,870000.0
Manhattan,0,0,,,1960,1,650000.0
Manhattan,0,0,,,1960,1,860000.0
Manhattan,0,0,,,1960,1,480000.0
Manhattan,0,0,,,1960,1,850000.0
Manhattan,0,0,,,1960,1,850000.0
Manhattan,0,0,,,1960,1,1350000.0
Manhattan,0,0,,,1960,1,879000.0
Manhattan,0,0,,,1915,25,2325000.0
Manhattan,0,0,,,1920,21,1750000.0
Manhattan,0,0,,,1965,1,1599000.0
Manhattan,0,0,,,1965,1,900000.0
Manhattan,0,0,,,1915,11,3500000.0
Manhattan,0,0,,,1890,25,1800000.0
Manhattan,1,0,,,2008,1106,1781937.0
Manhattan,1,0,,,2008,1107,988250.0
Manhattan,1,0,,,2008,1108,1043706.0
Manhattan,1,0,,,2008,1109,1250000.0
Manhattan,1,0,,,2008,1116,4531212.0
Manhattan,1,0,,,2008,1117,2978381.0
Manhattan,1,0,,,2008,1118,5091250.0
Manhattan,1,0,,,2008,1121,4571942.0
Manhattan,1,0,,,2008,1122,2871465.0
Manhattan,1,0,,,2008,1125,4816322.0
Manhattan,1,0,,,2008,1126,2891830.0
Manhattan,1,0,,,2008,1127,5193075.0
Manhattan,1,0,,,2008,1130,4398840.0
Manhattan,1,0,,,2008,1131,3141301.0
Manhattan,1,0,,,2008,1134,5585101.0
Manhattan,1,0,,,2008,1135,3161666.0
Manhattan,1,0,,,2008,1136,6567712.0
Manhattan,1,0,,,2008,1139,5404385.0
Manhattan,1,0,,,2008,1140,3532727.0
Manhattan,1,0,,,2008,1143,5361086.0
Manhattan,1,0,,,2008,1145,5753112.0
Manhattan,1,0,,,2008,1146,5142162.0
Manhattan,1,0,,,2008,1148,5019972.0
Manhattan,1,0,,,2008,1149,3222761.0
Manhattan,1,0,,,2008,1150,5600375.0
Manhattan,1,0,,,2008,1153,3243126.0
Manhattan,1,0,,,2008,1154,5854937.0
Manhattan,1,0,,,2008,1155,5641287.0
Manhattan,1,0,,,2008,1158,3718172.0
Manhattan,1,0,,,2008,1160,7484137.0
Manhattan,1,0,,,2008,1161,4683950.0
Manhattan,1,0,,,2008,1162,3283856.0
Manhattan,1,0,,,2008,1163,6262237.0
Manhattan,1,0,,,2008,1164,5345812.0
Manhattan,1,0,,,2008,1166,4724680.0
Manhattan,1,0,,,2008,1167,3304221.0
Manhattan,1,0,,,2008,1169,8858775.0
Manhattan,1,0,,,2008,1170,6450000.0
Manhattan,1,0,,,2008,1171,3767525.0
Manhattan,1,0,,,2008,1172,4459935.0
Manhattan,1,0,,,2008,1173,8655125.0
Manhattan,1,0,,,2008,1174,6250000.0
Manhattan,1,0,,,2008,1175,3808255.0
Manhattan,1,0,,,2008,1176,4317380.0
Manhattan,1,0,,,2008,1177,8425000.0
Manhattan,1,0,,,2008,1178,6567712.0
Manhattan,1,0,,,2008,1179,3848985.0
Manhattan,1,0,,,2008,1180,4358110.0
Manhattan,1,0,,,2008,1181,8858775.0
Manhattan,1,0,,,2008,1182,6418625.0
Manhattan,1,0,,,2008,1183,4169733.0
Manhattan,1,0,,,2008,1184,4449752.0
Manhattan,1,0,,,2008,1187,4210463.0
Manhattan,1,0,,,2008,1188,4490482.0
Manhattan,1,0,,,2008,1190,5065793.0
Manhattan,1,0,,,2008,1191,3716612.0
Manhattan,1,0,,,2008,1192,4607581.0
Manhattan,1,0,,,2008,1193,9673375.0
Manhattan,1,0,,,2008,1194,6771362.0
Manhattan,1,0,,,2008,1195,4444661.0
Manhattan,1,0,,,2008,1196,4648311.0
Manhattan,1,0,,,2008,1197,8900000.0
Manhattan,1,0,,,2008,1198,6975012.0
Manhattan,1,0,,,2008,1199,4638128.0
Manhattan,1,0,,,2008,1200,4689041.0
Manhattan,1,0,,,2008,1201,9877025.0
Manhattan,1,0,,,2008,1202,7178662.0
Manhattan,1,0,,,2008,1203,5391633.0
Manhattan,1,0,,,2008,1204,4831596.0
Manhattan,1,0,,,2008,1205,9745200.0
Manhattan,1,0,,,2008,1206,7129575.0
Manhattan,1,0,,,2008,1207,4566851.0
Manhattan,1,0,,,2008,1208,5075976.0
Manhattan,1,0,,,2008,1210,7150000.0
Manhattan,1,0,,,2008,1211,4760318.0
Manhattan,1,0,,,2008,1212,5116706.0
Manhattan,1,0,,,2008,1215,6022948.0
Manhattan,1,0,,,2008,1216,5462911.0
Manhattan,1,0,,,2008,1217,12982687.0
Manhattan,1,0,,,2008,1218,8146000.0
Manhattan,1,0,,,2008,1219,5294900.0
Manhattan,1,0,,,2008,1220,13084512.0
Manhattan,1,0,,,2008,1222,5345812.0
Manhattan,1,0,,,2008,1223,13186337.0
Manhattan,1,0,,,2008,1224,8527106.0
Manhattan,1,0,,,2008,1225,5193075.0
Manhattan,1,0,,,2008,1227,8400000.0
Manhattan,1,0,,,2008,1228,5600375.0
Manhattan,1,0,,,2008,1230,8349650.0
Manhattan,1,0,,,2008,1231,5854937.0
Manhattan,1,0,,,2008,1234,6118000.0
Manhattan,1,0,,,2008,1236,8563500.0
Manhattan,1,0,,,2008,1237,5600375.0
Manhattan,1,0,,,2008,1239,8604212.0
Manhattan,1,0,,,2008,1240,6567712.0
Manhattan,1,0,,,2008,1241,13500000.0
Manhattan,1,0,,,2008,1242,8400125.0
Manhattan,1,0,,,2008,1243,6313150.0
Manhattan,1,0,,,2008,1244,13600000.0
Manhattan,1,0,,,2008,1246,6670000.0
Manhattan,1,0,,,2008,1250,19975437.0
Manhattan,1,0,,,2008,1251,15843262.0
Manhattan,1,0,,,2008,1252,17210250.0
Manhattan,1,0,,,2008,1253,13720918.0
Manhattan,1,0,,,2008,1254,18429688.0
Manhattan,1,0,,,2008,1256,30000000.0
Manhattan,1,0,,,2008,1259,26626267.0
Manhattan,1,0,,,1900,1130,2138325.0
Manhattan,1,0,,,1900,1131,3054750.0
Manhattan,1,0,,,1900,1132,3400000.0
Manhattan,1,0,,,1930,1423,1790000.0
Manhattan,1,0,,,1930,1425,2150000.0
Manhattan,1,0,,,1930,1438,2000000.0
Manhattan,1,0,,,1930,1445,2875000.0
Manhattan,1,0,,,1930,1475,1250000.0
Manhattan,1,0,,,1910,1235,1295000.0
Manhattan,1,0,,,1910,1237,1585000.0
Manhattan,1,0,,,1910,1253,6520000.0
Manhattan,1,0,,,1900,1304,3500000.0
Manhattan,1,0,,,1900,1306,3475000.0
Manhattan,1,0,,,1900,1314,4200000.0
Manhattan,1,0,,,1900,1315,5250000.0
Manhattan,0,0,,,0,1805,6912506.0
Manhattan,0,0,,,0,1806,7114393.0
Manhattan,0,0,,,0,1808,6873187.0
Manhattan,0,0,,,0,1809,5250000.0
Manhattan,0,0,,,0,1810,4800000.0
Manhattan,0,0,,,0,1811,4717659.0
Manhattan,1,0,,,0,1410,2200000.0
Manhattan,1,0,,,1920,1314,2575000.0
Manhattan,1,0,,,1895,1018,2900000.0
Manhattan,1,0,,,1915,1602,2945000.0
Manhattan,1,0,,,1915,1606,2990000.0
Manhattan,1,0,,,1915,1612,2600000.0
Manhattan,1,0,,,1915,1613,3350000.0
Manhattan,1,0,,,1915,1616,2550000.0
Manhattan,1,0,,,2009,1019,2860000.0
Manhattan,1,0,,,2009,1021,2985000.0
Manhattan,1,0,,,2010,1150,2800000.0
Manhattan,1,0,,,2010,1176,2498000.0
Manhattan,1,0,,,2010,1178,2525000.0
Manhattan,1,0,,,2010,1184,1225000.0
Manhattan,1,0,,,0,1046,8100000.0
Manhattan,1,0,,,1924,1116,2550000.0
Manhattan,1,0,,,1924,1117,3250000.0
Manhattan,1,0,,,1924,1127,1050000.0
Manhattan,1,0,,,1924,1132,900000.0
Manhattan,1,0,,,1924,1163,946973.0
Manhattan,1,0,,,0,1206,2945000.0
Manhattan,1,0,,,1920,1316,1525000.0
Manhattan,1,0,,,1920,1331,2750000.0
Manhattan,1,0,,,0,1310,3195000.0
Manhattan,1,0,,,1920,1535,4500000.0
Manhattan,1,0,,,1920,1540,1550000.0
Manhattan,1,0,,,1920,1549,5297445.0
Manhattan,1,0,,,2007,1004,6139457.0
Manhattan,1,0,,,2007,1006,3309312.0
Manhattan,1,0,,,2007,1007,7214083.0
Manhattan,1,0,,,2007,1008,1431529.0
Manhattan,1,0,,,2007,1009,1942390.0
Manhattan,1,0,,,2007,1010,3682307.0
Manhattan,1,0,,,2007,1011,2835020.0
Manhattan,1,0,,,2007,1012,6747584.0
Manhattan,1,0,,,2007,1013,5216033.0
Manhattan,1,0,,,2007,1014,3936432.0
Manhattan,1,0,,,2007,1015,1871799.0
Manhattan,1,0,,,2007,1016,7052937.0
Manhattan,1,0,,,2007,1017,4908960.0
Manhattan,1,0,,,2007,1020,6849337.0
Manhattan,1,0,,,2007,1024,6391080.0
Manhattan,1,0,,,2007,1031,3250000.0
Manhattan,1,0,,,2007,1032,8399689.0
Manhattan,1,0,,,2007,1033,6350000.0
Manhattan,1,0,,,2007,1036,7207711.0
Manhattan,1,0,,,2007,1040,8429428.0
Manhattan,1,0,,,2007,1042,6595000.0
Manhattan,1,0,,,2007,1043,5163328.0
Manhattan,1,0,,,2007,1046,4939090.0
Manhattan,1,0,,,2007,1047,5163139.0
Manhattan,1,0,,,2007,1051,6486932.0
Manhattan,1,0,,,2007,1055,6537781.0
Manhattan,1,0,,,2007,1059,5366862.0
Manhattan,1,0,,,2007,1060,4625000.0
Manhattan,1,0,,,2007,1063,5430045.0
Manhattan,1,0,,,2007,1064,4675000.0
Manhattan,1,0,,,2007,1065,5650000.0
Manhattan,1,0,,,2007,1067,5468836.0
Manhattan,1,0,,,2007,1071,5519731.0
Manhattan,1,0,,,2007,1075,5570666.0
Manhattan,1,0,,,2007,1079,6792142.0
Manhattan,1,0,,,2007,1083,5671655.0
Manhattan,1,0,,,2007,1087,5722747.0
Manhattan,1,0,,,2007,1091,5977134.0
Manhattan,1,0,,,2007,1095,5824576.0
Manhattan,1,0,,,2007,1097,4648335.0
Manhattan,1,0,,,2007,1099,5671492.0
Manhattan,1,0,,,2007,1100,5005150.0
Manhattan,1,0,,,2007,1102,6257282.0
Manhattan,1,0,,,2007,1103,7300851.0
Manhattan,1,0,,,2007,1104,4495897.0
Manhattan,1,0,,,2007,1105,2333250.0
Manhattan,1,0,,,2007,1105,5055682.0
Manhattan,1,0,,,2007,1106,9222591.0
Manhattan,1,0,,,2007,1107,7550000.0
Manhattan,1,0,,,2007,1107,6939261.0
Manhattan,1,0,,,2007,1109,9221938.0
Manhattan,1,0,,,2007,1110,7458313.0
Manhattan,1,0,,,2007,1112,10978315.0
Manhattan,1,0,,,2007,1113,6941467.0
Manhattan,1,0,,,2007,1116,7358124.0
Manhattan,1,0,,,2007,1117,4238965.0
Manhattan,1,0,,,2007,1118,12251134.0
Manhattan,1,0,,,2007,1119,7916446.0
Manhattan,1,0,,,2007,1120,4828853.0
Manhattan,1,0,,,2007,1121,11396706.0
Manhattan,1,0,,,2007,1122,8781854.0
Manhattan,1,0,,,2007,1123,4493530.0
Manhattan,1,0,,,2007,1124,13983255.0
Manhattan,1,0,,,2007,1125,9444375.0
Manhattan,1,0,,,2007,1126,5104506.0
Manhattan,1,0,,,2007,1127,14225000.0
Manhattan,1,0,,,2007,1127,11401304.0
Manhattan,1,0,,,2007,1128,10622233.0
Manhattan,1,0,,,2007,1129,14289224.0
Manhattan,1,0,,,2007,1130,11232758.0
Manhattan,1,0,,,2007,1131,13576612.0
Manhattan,1,0,,,2007,1132,11996348.0
Manhattan,1,0,,,2007,1133,14543793.0
Manhattan,1,0,,,2007,1134,11741686.0
Manhattan,1,0,,,2007,1135,15053170.0
Manhattan,1,0,,,2007,1136,13014468.0
Manhattan,1,0,,,2007,1137,16260815.0
Manhattan,1,0,,,2007,1138,13425648.0
Manhattan,1,0,,,2007,1141,29082693.0
Manhattan,1,0,,,2007,1142,23982850.0
Manhattan,1,0,,,2007,1143,26500000.0
Manhattan,1,0,,,2007,1143,21814384.0
Manhattan,1,0,,,2007,1144,29075067.0
Manhattan,1,0,,,2007,1146,26781101.0
Manhattan,1,0,,,2007,1147,29075835.0
Manhattan,1,0,,,2007,1148,47866945.0
Manhattan,5,1,8885.0,1877.0,1915,21,10725000.0
Manhattan,1,0,,,1920,1801,3498000.0
Manhattan,1,0,,,0,1403,2995000.0
Manhattan,1,0,,,0,1203,7100000.0
Manhattan,1,0,,,0,1106,2665000.0
Manhattan,1,0,,,0,1255,3150000.0
Manhattan,1,0,,,1910,1103,4065000.0
Manhattan,1,0,,,1920,1302,7893437.0
Manhattan,1,0,,,0,1002,3670000.0
Manhattan,0,1,,,1930,1401,19031370.0
Manhattan,0,1,,,1915,1001,6000000.0
Manhattan,0,0,,,1915,1002,1195000.0
Manhattan,0,0,,,0,1102,600000.0
Manhattan,0,0,,,0,1102,1600000.0
Manhattan,0,0,,,0,1002,3150000.0
Manhattan,0,5,20700.0,4764.0,1920,2,17850000.0
Manhattan,0,5,20700.0,4764.0,1920,2,3150000.0
Manhattan,0,2,,2188.0,1900,13,25000000.0
Manhattan,0,6,11000.0,2536.0,1915,6,11500000.0
Manhattan,0,0,,,1900,1004,975000.0
Manhattan,0,0,,,2013,1223,202560.0
Manhattan,0,0,,,0,1303,1129750.0
Manhattan,0,0,,,0,1301,432756.0
Manhattan,8,0,4000.0,2008.0,1920,128,10.0
Manhattan,10,0,8175.0,2510.0,1901,9,3100000.0
Manhattan,12,0,8175.0,2510.0,1901,10,12400000.0
Manhattan,5,0,4120.0,2092.0,1920,158,7000000.0
Manhattan,16,2,12330.0,3333.0,1910,4,11500000.0
